"9.2","December 2019","Sawasdee op hotspot van Rambuttri street","Liked
 · Schone kamer, goede badkamer, fijne beddenDisliked
 · Geen lift. Met koffer een trap op.Show translation",4,"Sawasdee House
Opens in new window"
"9.0","December 2019","Superb","Liked
 · Очень хороший номер и просторный. Белые кровати и рядом хороший ресторан.Disliked
 · Уборка частично проводилась полы не мыли.Show translation",4,"Sawasdee House
Opens in new window"
"5.4","March 2020","Passable","Liked
 · Das Hostel hat ne wirklich gute Lage! Sei es zum losgehen / essen/ shoppen aber dann hört es leider auch schon auf mit den positiven Sachen !Disliked
 · Das Personal unfreundlich ! Das erste was man zu hören bekommt : 1500 Baht Kaution! 
Wenn man fragen zum Frühstück oder so stellt bekommt man eine patzige Antwort! 
Das beste ist aber: der sogenannte Pool liegt gar nicht mit am Hostel sondern man darf sich jeden Tag ab 10 Uhr eine Karte holen und mit der erst mal gut 300m in einer anderes Hotel laufen und da benutzt man den Pool mit.
Würde maximal für einen Nacht dort bleiben - nicht für länger.Show translation",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.8","February 2020","Fabulous","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.8","December 2019","Fabulous","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","December 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.2","December 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","December 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"6.7","June 2019","Pleasant","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","May 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.5","May 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.5","April 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","April 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","March 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","February 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","February 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","January 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","January 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"5.8","January 2020","Okay","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","January 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","December 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","December 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","November 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","November 2019","amazing location, spotless room huge bed and A.C sorted","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"5.0","November 2019","Passable","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","May 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"2.9","May 2019","Very poor","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"10","January 2022","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"5.8","May 2019","Okay","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","March 2022","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","December 2021","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","March 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","March 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","April 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","March 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","March 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","March 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","March 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","March 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","March 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.2","February 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.5","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","March 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","February 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","February 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","February 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","February 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.5","January 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.5","January 2020","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","January 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.3","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.2","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.5","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","January 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","December 2019","TOP Lage, gutes Preis-Leistubgsverhältnis","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","January 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","January 2020","Very good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.0","January 2020","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","December 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","December 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","November 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","December 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.8","December 2019","Fabulous","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.2","December 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","December 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","November 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","November 2019","Rapport qualité/prix top ! Je recommande !","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.3","November 2019","Emplacement un peu à l’écart du bruit","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.8","November 2019","Fabulous","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.0","November 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"7.9","June 2019","Good","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.2","May 2019","Superb","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","May 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"9.6","May 2019","Exceptional","There are no comments available for this review",4,"Sawasdee House
Opens in new window"
"8.0","November 2019","Good price, Good Location, Good Style","Liked
 · -Location is the best (nearby the MRT Itsaraphab Station).
-Style of this place is very cozy and warm feel likes home.Disliked
 · -Bed is too hard not comfortable",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","February 2020","Very good","Liked
 · Hotel is very near to the subway station. The room was nice and small, but it was enought for 3 night in Bangkook. Near you can also find Wat Arun.Disliked
 · Everything was fine. Maybe only that the hotel hasn't any breakfast offer.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.0","January 2020","Superb","Liked
 · the price is reasonable and very cheap compare to other hotel with the great location, it was really easy to travel by subway right in front of the hotel.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.2","December 2019","Easy for backpackers","Liked
 · Less noise, near mrt easy for transportation.Disliked
 · No lift, toothbrush and heater in the room",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.2","September 2019","Superb","Liked
 · Clean hostel and Excellent Staff !! She was very friendly and helpful. The location was really great with public transport links for visiting the city.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.2","September 2019","Superb","Liked
 · The hotel is very close to Itsaraphap MRT station. There is Massage and spa nearby. I love it so much.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.6","August 2019","Exceptional","Liked
 · Very clean and beautiful place. The nicest staff I've found in Bangkok.Disliked
 · Well everything was great, the mattress perhaps a bit hard, but still comfortable.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.6","July 2019","Exceptional","Liked
 · Location is good, clean and nice peoplesDisliked
 · No television on the room",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"4.0","January 2020","Disappointing","Liked
 · The staff was very helpful and nice. They offer some free drinks and there is a coffee shop where you can order coffee, tea or any other drinks. It is located near metro station (less than 3 min walk).Disliked
 · Beds are awful! They are toooo hard without any real mattresses. Like sleeping on the stone or timber. It is very uncomfortable to sleep in their beds. 
The washroom is full of ants 🐜. The bathroom is super small and smelly. 
There is one annoying regulation which is forced you to take off your shoes before entering the hotel and use the provided slippers which is very disgusting. You have to use the public slippers, it is not acceptable at all. In addition, the staircase is very narrow and not convenient.
No hairdryer, No TV, No fridge (there is one shared fridge).",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"5.8","December 2019","Super hard bed, if you can’t sleep why stay","Liked
 · It’s a nice area plus cafeDisliked
 · The mattress is rock hard. Impossible to sleep on, I asked for refund after the first day.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"4.2","August 2019","Disappointing","Liked
 · It was clean and had a cafe in the lobby.Disliked
 · beds were hard and bathroom facility was not up to par relative to build quality.",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","January 2020","Exceptional","Liked
 · clean hotel, good location, very convenience",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.3","March 2020","Very good","Liked
 · 駅から近いDisliked
 · 部屋にテレビの設備が欲しいです。Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","February 2020","Семейное счастье","Liked
 · Очень уютный маленький отель, ощущение как будто ты живешь в семье. Действительно великолепное расположение в 1 минуте от станции метро, что очень удобно!
Персонал супер приветливый. На первом этаже расположено кафе, продают тортик пирожные, кофе чай и разные коктейли, все очень вкусно. 
В 3х минутах ходьбы есть знаменитый 7eleven и небольшой рынок рядом, еду купленную там можно спокойно поесть в кафе отеля. 
Номера чистые, кровать большая и удобная, матрас средней жесткости, белье и полотенца чистые. Вода горячая есть и нагревается достаточно быстро.
Отель превзошел ожидания, благодарна персоналу и всему что поспособствовали моему выбору!Disliked
 · Все отлично!Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.0","January 2020","เยี่ยมสำหรับการพักผ่อน พนักงานบริการดี มีร้านกาแฟด้านล่าง","Liked
 · เงียบสงบShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.8","December 2019","Чистота белья и самой гостинички сглаживает возможные неудобства)","Liked
 · Месторасположение относительно метро - замечательное. Буквально метров 50. Девушка дождалась нас, хоть приехали мы в 9 вечера. Предварительно я писала о времени прибытия и мне отвечали оперативно. Довольно аскетичное убранство, НО...очень чисто. Белоснежное хрустящее постельное, белоснежные полотенца. В Таиланде, в отелях много дороже, поискать еще такую чистоту белья надо. Слышимость, конечно, очень хорошая) надо сказать, что и деньги небольшие. Но чистота перекрывает все. Мешком можно ходить, метро под боком очень удобно. Надо сказать, что до аэропорта рано утром, когда нет много людей еще, дорога заняла чуть больше часа. Одна пересадка. Обозначено кафе на первом этаже, написано, что работает с 7.30. В 8.00 не было никого там, так что за утренним кофе пришлось ехать) в общем, понятно, что за эти деньги номеров люкс не приходится ожидать, но чистотой ситуация выравнивается. Думаю, более 2-3 ночей там невозможно изза шума уличного. А может, кто то спокойно переносит) шум бытовой, заведений с гулянками поблизости не видели.Disliked
 · Шумновато и жесткая кровать)Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","December 2019","Comodo, tranquillo e strategico","Liked
 · L’ambiente nonostante sia molto semplice si è rivelato molto accogliente e pulito. Il quartiere intorno sicuramente popolare ma io donna da sola ho viaggiato di giorno e di sera a piedi, senza problemiDisliked
 · Peccato la colazione non inclusa nel prezzo della camera ma molto sguarnitaShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.0","November 2019","ที่พักดี การต้อนรับและความใส่ใจในน่ารักมาก","Liked
 · ที่พักดี ใส่ใจผู้เข้าพักอย่างดี มีการต้อนรับที่ดีและน่ารักมากDisliked
 · พื้นลื่นไปหน่อย/บันไดชันShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","November 2019","แพงไปนิด","Liked
 · ที่ตั้งหาง่าย มุมพักผ่อน ร้านกาแฟDisliked
 · ไม่มีทีวีShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","October 2019","Exceptional","Liked
 · Отличный отель для кратковременной остановки в Бангкоке. Приветливый персонал, менеджер очень хорошо говорит по английски. Отель находится рядом с метро, но при этом место тихое.Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.6","September 2019","Exceptional","Liked
 · ロケーションが最高、駅から歩いて2分しかない。スタッフも親切で気持ちいいです。日本語話せるスタッフをリクエストもできます。素晴らしい。Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.2","August 2019","ใกล้ใต้ดินมาก ราคาคุ้มค่า","Liked
 · ใกล้รถไฟใต้ดินมาก เดินทางง่าย ราคาก็ไม่แพง ถือว่าคุ้มมาก ถ้ามีโอกาสจะแวะไปพักอีกShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.6","July 2019","ชอบ สะอาด ราคาถูก","Liked
 · ที่ตั้งเดินทางสะดวก ใกล้สถานที่เที่ยว สะอาด cozyShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","June 2019","สุดยอด!!!!!!!","Liked
 · การเดินทางสะดวก หาง่าย มีความเป็นส่วนตัว ราคาย่อมเยา บรรยากาศภายในที่พัก สะอาดเรียบร้อยน่ารัก พนักงานเป็นมิตร ให้ความช่วยเหลือด้านต่างๆ และให้คำแนะนำเป็นอย่างดีShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"5.0","January 2020","Passable","Disliked
 · Zeeeeer hard bedShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"5.4","October 2019","Passable","Liked
 · สะอาดอย่างเดียวDisliked
 · ไม่มีน้ำดื่มเป็นขวดให้เลย
ทีวีไม่มี
ตู้เย็นส่วนรวมShow translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"5.4","December 2019","Passable","Liked
 · Расположение отличное,рядом станция метро и до главных достопримечательностей можно дойти даже пешком.Disliked
 · Очень жесткая кровать, отсутствует звукоизоляция, между туалетом и улицей окно с москитной сеткой,оно не закрыто все звуки улицы были у нас в номере. Туалет с комнатой тоже не изолирован,все что делается в туалете слышно в комнате.Show translation",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.0","January 2020","Superb","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","January 2020","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.3","February 2020","Very good","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","February 2020","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","December 2021","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","April 2021","Very good","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","November 2020","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","August 2020","Very good","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"9.0","March 2020","Superb","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"8.0","February 2020","Very good","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","November 2019","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","October 2019","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","August 2019","Exceptional","There are no comments available for this review",5,"Achcha - itsaraphap MRT station - itsaraphap23
Opens in new window"
"10","November 2021","New Hotel at Bargain Price","Liked
 · Great location, near to transport yet in calm zone. Great pool, fantastic new gym equipment. Great breakfast choice. WiFi very good even at peak time, 35mbps at 19:30. Excellent cleaning staff, everyone very friendly.Disliked
 · This is an exceptional Covid Bargain! These prices can't last.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","April 2022","Thank you","Liked
 · CleanlinessDisliked
 · All ok",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","April 2022","I'll definitely visit the place again.","Liked
 · Very friendly staff, the room is super nice :)",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","April 2022","clean and comfort","Liked
 · good place to stay",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","March 2022","A great hotel in the center of silom","Liked
 · Great location",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","March 2022","Very good","Disliked
 · room quite small compared to the other ones",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","March 2022","Overall a good stay just would have liked a little bit more sleep during the afternoon.","Liked
 · Stayed at this hotel many times, it is a favourite with its good gym, steam and sauna room.Disliked
 · Work was being done in the hotel in ground floor of the building I was staying in, I ordered a late checkout as I had a late flight that night, and was hoping to get a nap, but it wasn't possible due to the noise.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","March 2022","Exceptional","Liked
 · Wonderful staff, great breakfast. Very modern hotel, modern room, spotlessly clean, close to both the BTS & MRT",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","March 2022","Exceptional","Liked
 · Clean and comfortable room for a great price. Located close to shops, restaurants and public transport. Would stay again!Disliked
 · Nothing.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","March 2022","The perfect Silom hotel for the gay couple!","Liked
 · perfect location near the gay venues, walking distance from BTS Sky Train and Metro. Rainforest shower in room, comfy bed and good flow A/C. lovely pool and gym. Fantastic breakfast. Wonderful cafe with Ethiopian beans and Oatly (!) oat milk! Will definitely stay there again :)Disliked
 · Slight plumbing odour smell in the lobby area which I pointed out to the staff.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","January 2022","recommended!!! worth the price!!!","Liked
 · love everything about here
the best in Silom 
definitely coming backDisliked
 · not enough car park",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","January 2022","the best in Silom","Liked
 · clean room and has good smell
located right in the middle of the city
clean bathroom with all amenitiesDisliked
 · not enough car park",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","February 2022","Very nice place that was priced well below its value","Liked
 · clean rooms, comfortable bed, discreet and privacy respectedDisliked
 · temporary construction work being done",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","March 2022","Thank you","Liked
 · comfortableDisliked
 · all ok",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","March 2022","Great hotel, great staff, great stay","Liked
 · Very modern, spotlessly clean, wonderful staff, great choice at breakfast, very nice pool & gym, nice coffee shop, short walk to both MRT & BTS and the biggest TV I've ever seen in a hotel room. We Loved the room mood lighting, & the shower was awesome. 
We initially chose this hotel only because it was central to 3 appointments my wife had to make in one day, but we ended up loving this hotel and due to the short walk to both the BTS & MRT we are definitely booking again.
Every member of staff was very polite and very helpful, thank you very much and we are back at the end of MarchDisliked
 · The only thing I didn't like was the child size portions for dinner in the restaurant. It was very nice, but I had to nip to 7eleven for a top up straight after. But that hasn't stopped me booking again for the end of the month",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","December 2021","Ts","Liked
 · Nice new clean hotel will stay there againDisliked
 · Parking a problem",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","February 2022","Very good","Liked
 · Since the hotel parking is not enough, the security guard really helped us a lot for parking.Disliked
 · Room air conditioning cannot adjust temperature. It's really cold after whole night.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","February 2022","great hotel with excellent location","Liked
 · best breakfast I have ever had in Thailand",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","February 2022","Superb","Liked
 · The location is central. Clean and excellent facilities.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","January 2022","Very good","Disliked
 · staying 30 minutes until the end of breakfast no longer fills their range, plates, tools...",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","February 2022","Number 1 in Bangkok","Liked
 · Amazing hotel and outstanding staffDisliked
 · Perfection",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","January 2022","Excellent staffs and clean room.","Liked
 · Ms. Torrez's exemplary skills and attention to customers' needs exceeded my expectations. Her language skills in both Thai & English helped me communicate effectively with Bangkok Hospital employees.Disliked
 · The view from my room.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","January 2022","Very good","Liked
 · Newly built hotel, nice and clean rooms, spacious shower, great gym, sauna and steam room at the gymDisliked
 · Swimming pool was on the ground floor between two buildings, so no sunbathing possible because of whole day shades from the buildings around. No sunbeds on the rooftop garden",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","January 2022","Exceptional","Liked
 · I like totally everything nice stuff clean room an excellent manager of reception!!",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","January 2022","Would definitely stay there again!","Liked
 · Staff was absolutely amazing - very friendly and helpful - salary raise for all of them, please! The bed was super comfy and the showerhead was awesome. The huge television had a Netflix option, super cool! The room was somewhat on the smaller side, but for me travelling alone it was perfect. Also the complementary toothbrush was also super nice - i took the 2nd one with me :|. I saw some people in other reviews complaining about breakfast - but i have to say the (non-asian)-options were great; fresh fruit, good coffee, bread, jam, honey, eggs. I didn't use the pool of the gym, so can't say anything about that. for me: all in all super-duper!Disliked
 · The only thing i noticed were spots on the bed sheets, and fingerprints on the doors - I'm not easily grossed out so it didn't really bother me - but i did notice it. There was also construction going on during the day, but they hung up signs informing people about it, so no big deal.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","January 2022","Superb","Liked
 · Nice location, great gym
Super price-valueDisliked
 · Rooms are very nice but small",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","January 2022","Geat Hotel but felt bit racism by some staff","Liked
 · The facilities cleannessDisliked
 · Some staffs are bit racism 
Some staffs Always pay attention to western or white skin if you have dark skin you wil get ignored and annoyed",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","January 2022","Exceptional","Liked
 · Super location, nice rooms, excellent fitness and great staffDisliked
 · Breakfast is basic (but cheap)",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","January 2022","Best Hotel in Bangkok?","Liked
 · Such a nice hotel, perhaps my favorite of my four years of travels (11 countries). A perfect place to complete a work project, the TV is 60 inches and looks like a computer monitor and the internet is faster than any where I have stayed. Smiling faces from all of the staff, everyone from the front desk to restaurant are so helpful. The breakfast is a really nice way to start the day, and I made sure to get the names of the hostess Ju and host Ao who really go above and beyond to give all of the guests such a nice experience.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","January 2022","worth for my tight budget and comfy","Liked
 · Overall, I enjoy my stay. The room was clean and comfy. Also, the location is great for commuting anywhere around Silom area. Only a few blocks from BTS station.Disliked
 · The room was not equipped with a soundproof. it was noisy. i hear the room next to me yelling and being noisy. I wish the room was a silent since it is a place for resting not partying.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","January 2022","Very good","Liked
 · Position,service",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","January 2022","Comfortable and affordable","Liked
 · Very friendly staff. Great location. Very clean. Awesome gym.Disliked
 · Pool has no comfortable sun beds. Rooms are noisy.",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"9.0","December 2021","Superb","Liked
 · EverythingDisliked
 · The walls are thin and i can hear the staff and guest walking along the corridor early in the morning",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","December 2021","Good value for money","Liked
 · The hotel is good, clean and in a great location.
The only thing I didn't like was that the rooms were very small. That said, I would stay there again.
Big TV, modern and good value for money oferallDisliked
 · size of room",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"8.0","December 2021","Very good","Liked
 · Clean room, enough space",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
"10","December 2021","Exceptional","Liked
 · Everything :) Very good and friendly service, nice fitness studio, super price performance ratio",6,"The Quarter Silom by UHG - SHA Extra Plus
Opens in new window"
